member_id|first_name|last_name|email|address_line|city|postal_code|state|country|phone_number|birth_date|membership_length|join_date|donor_type|company_name|donation_amount|processing_fee_amount|preferred_language|payment_type|program_ind|program_funded|donation_date
|||phugnin0@chicagotribune.com|3-23 HARDING AVE|TORONTO|M6M3A3||Canada|||||Individual||9572.645233497971|191.45290466995942|en-CA|In Person|0||2016-04-15
|||sbrockettt@nasa.gov|627 QUEENS QUAY WEST|TORONTO|M5V3G3||Canada|||||Organization|Suncor Energy  Inc.|7670.7228525982155|153.41445705196432|en-CA|Online|1|New Comer Settlement Services|2017-04-04
|||dberrygun5@thetimes.co.uk|3 RAVEN ROAD|NORTH YORK|M6L2A5||Canada|||||Organization|Nymox Pharmaceutical Corporation|6260.653371919944|125.21306743839888|en-CA|In Person|1|Meal Trans|2016-04-09
|||hjellard1n@soup.io|149 CORNELL AVE|SCARBOROUGH|M1N2Y5||Canada|||||Organization|Lipocine Inc.|3705.8418875510865|74.11683775102173|fr-CA|Online|0||2016-11-03
|||hdimitrescu9@acquirethisname.com|71 CATHY JEAN CRES|ETOBICOKE|M9V4T2||Canada|||||Individual||8519.59585833362|170.39191716667239|en-CA|In Person|0||2017-11-16
|||kcrowhurst1b@vk.com|512-2531 LAKESHORE BLVD WEST|ETOBICOKE|M8V1E7||Canada|||||Individual||442.76851254839056|8.85537025096781|en-CA|Online|1|Sunday Drop In|2017-02-23
|||ccallfn@amazon.com|502-70 MONTCLAIR AVE|TORONTO|M5P1P7||Canada|||||Individual||245.50588285068352|4.910117657013671|en-CA|Online|0||2017-04-22
|||sgwynne13@google.nl|256 WESTMOUNT AV UNIT B|YORK|M6E3N1||Canada|||||Organization|Tiptree Inc.|5292.018235824088|105.84036471648176|fr-CA|Online|1|Family Resource Centre|2017-06-26
|||blaslett2r@tuttocitta.it|118CODSRLLAV|NORTH YORK|M3H3W4||Canada|||||Organization|CMS Energy Corporation|3833.155302540377|76.66310605080754|en-CA|In Person|0||2017-03-28
|||lverdey1k@japanpost.jp|50 SANDHURST CIR|SCARBOROUGH|M1S3N7||Canada|||||Organization|iShares S&P Global Timber & Forestry Index Fund|7390.413925176343|147.80827850352685|en-CA|Online|1|Housing|2016-12-22
|||cwellesley2o@facebook.com|23 HOLBROOKE AVE|ETOBICOKE|M8Y3B1||Canada|||||Organization|Protective Life Corporation|3283.648987152241|65.67297974304482|en-CA|Online|0||2017-03-05
|||dpierri1@ted.com|42 DATCHET ROAD|TORONTO|M3M1X6||Canada|||||Individual||8031.291045489211|160.6258209097842|fr-CA|Online|0||2015-12-05
|||vtremelling17@mozilla.com|109-75 EMMETT AVE|TORONTO|M6M5A7||Canada|||||Individual||5956.703464551505|119.1340692910301|fr-CA|In Person|0||2015-12-21
|||egooders1m@moonfruit.com|202 HUPFIELD TRAIL|SCARBOROUGH|M1B4N8||Canada|||||Organization|Royce Micro-Cap Trust, Inc.|8942.929193803102|178.85858387606206|en-CA|Online|1|Housing|2016-06-09
|||lwride27@amazon.co.jp|15-21 DENISON AVE|TORONTO|M5T2M6||Canada|||||Organization|ViaSat, Inc.|7703.668245428546|154.0733649085709|en-CA|Online|0||2015-02-06
|||npeltzs@mail.ru|129B PITT AVE|SCARBOROUGH|M1L2R7||Canada|||||Individual||9045.006340953938|180.90012681907876|fr-CA|In Person|0||2015-08-25
|||mpohlinga@weibo.com|62 HARBOURVIEW CRES|ETOBICOKE|M8V4B1||Canada|||||Individual||3399.75608104151|67.99512162083019|en-CA|In Person|1|Housing|2016-08-03
|||chowen1j@parallels.com|122 WINTERMUTE BLVD|SCARBOROUGH|M1W3N8||Canada|||||Individual||9745.148879920442|194.90297759840882|en-CA|In Person|1|Meal Trans|2015-12-01
|||lwride27@amazon.co.jp|15-21 DENISON AVE|TORONTO|M5T2M6||Canada|||||Organization|Boardwalk Pipeline Partners L.P.|5120.307899667288|102.40615799334577|en-CA|Online|1|Legal Clinic|2015-08-04
|||lspurginz@smugmug.com|14 OLLERTON RD|NORTH YORK|M3J1X8||Canada|||||Individual||9501.068238044609|190.02136476089217|fr-CA|In Person|0||2017-09-23
|||amerryfield7@oracle.com|711 FINCH AVE W|TORONTO|M3H4X6||Canada|||||Individual||8919.276447087874|178.38552894175749|fr-CA|Online|1|Meal Trans|2016-11-10
|||lmiguet1r@prweb.com|285 CRAVEN RD.|TORONTO|M4L2Z5||Canada|||||Individual||9575.10294360806|191.50205887216123|fr-CA|Online|1|Trans Youth Mentorship|2017-02-11
|||lstanfieldd@hhs.gov|106 GLEN SPRINGS DR|TORONTO|M1W1X8||Canada|||||Organization|Niagara Mohawk Holdings, Inc.|2716.7007868314004|54.33401573662801|en-CA|In Person|1|Sunday Drop In|2016-02-06
|||tgurko2c@php.net|87 HOLLIS AVENUE|SCARBOROUGH|M1N2C6||Canada|||||Organization|Swiss Helvetia Fund, Inc. (The)|1316.9062935663756|26.338125871327513|en-CA|Online|0||2016-11-24
|||tthraves1w@shop-pro.jp|35 SHOREHAM DR APT   147|NORTH YORK|M3N1S5||Canada|||||Organization|Culp, Inc.|1552.425918528803|31.048518370576062|fr-CA|Online|0||2017-09-19
|||vtremelling17@mozilla.com|109-75 EMMETT AVE|TORONTO|M6M5A7||Canada|||||Individual||9188.631988625082|183.77263977250163|fr-CA|Online|0||2017-01-04
|||lwride27@amazon.co.jp|15-21 DENISON AVE|TORONTO|M5T2M6||Canada|||||Individual||8013.22018928378|160.2644037856756|fr-CA|Online|1|New Comer Settlement Services|2016-07-10
|||mconford1a@reuters.com|308-7 CRESCENT PL|EAST YORK|M4C5L7||Canada|||||Individual||3927.877042702796|78.55754085405593|en-CA|Online|1|Trans Youth Mentorship|2016-04-21
|||bbyrcher1f@seattletimes.com|54 MARBURY CRES|NORTH YORK|M3A2G2||Canada|||||Organization|Seaspan Corporation|955.6839886577454|19.11367977315491|en-CA|In Person|0||2015-10-28
|||asighardg@nba.com|104 CHARLTON SETTLEMENT AVE|TORONTO|M6M5H8||Canada|||||Individual||9251.87328791439|185.0374657582878|en-CA|In Person|0||2016-05-04
|||kcardiff2b@angelfire.com|16 OLIVE AVE|TORONTO|M6G1T8||Canada|||||Individual||5245.311272352513|104.90622544705026|fr-CA|In Person|0||2015-04-10
|||tledgeru@businessweek.com|524 QUEEN ST W BOX 52445|TORONTO|M5V2B5||Canada|||||Individual||8850.11203021854|177.00224060437083|fr-CA|In Person|0||2015-09-22
|||tsissonsf@noaa.gov|214 ST GEORGE ST #703|TORONTO|M5R2N8||Canada|||||Individual||2125.950650265314|42.51901300530628|en-CA|Online|1|Sunday Drop In|2017-10-17
|||amerryfield7@oracle.com|711 FINCH AVE W|TORONTO|M3H4X6||Canada|||||Individual||7661.238550325854|153.22477100651707|fr-CA|In Person|1|Legal Clinic|2016-03-05
|||jgettens1x@netvibes.com|960A THE QUEENSWAY|ETOBICOKE|M8Z1P5||Canada|||||Organization|L3 Technologies, Inc.|9329.539044029403|186.59078088058806|en-CA|Online|0||2015-05-03
|||lwride27@amazon.co.jp|15-21 DENISON AVE|TORONTO|M5T2M6||Canada|||||Individual||118.45310104023217|2.3690620208046433|en-CA|In Person|1|Legal Clinic|2015-12-15
|||hjellard1n@soup.io|149 CORNELL AVE|SCARBOROUGH|M1N2Y5||Canada|||||Organization|National Oilwell Varco, Inc.|8432.906065294854|168.65812130589708|en-CA|Online|1|Trans Youth Mentorship|2016-10-26
|||ccahanik@ucoz.com|35 ROXANNE CRES|SCARBOROUGH|M1V4J5||Canada|||||Individual||3348.9550075773845|66.9791001515477|en-CA|In Person|1|Meal Trans|2015-09-02
|||amoral1o@skyrock.com|35 TOBERMORY DRIVE 404|NORTH YORK|M3N2R6||Canada|||||Organization|Foamix Pharmaceuticals Ltd.|3257.6865244098685|65.15373048819737|fr-CA|Online|1|Sunday Drop In|2016-06-12
|||bbrigham15@nature.com|306-80 CLEARVIEW HTS|TORONTO|M6M2A1||Canada|||||Organization|Banco Bilbao Viscaya Argentaria S.A.|6181.633533067082|123.63267066134163|en-CA|Online|1|Meal Trans|2015-03-22
|||sdudmanq@thetimes.co.uk|40 SAYBROOK AVE|ETOBICOKE|M8Z2V4||Canada|||||Individual||1674.476024679614|33.48952049359228|fr-CA|Online|1|Family Resource Centre|2017-11-10
|||sshirtliff2g@intel.com|525 MCROBERTS AVE|TORONTO|M5E4R3||Canada|||||Individual||5860.156983783923|117.20313967567847|fr-CA|In Person|1|New Comer Settlement Services|2015-09-12
|||cwaitono@e-recht24.de|12 MORAY PLACE|SCARBOROUGH|M1R2E2||Canada|||||Individual||471.659835190836|9.433196703816721|en-CA|In Person|0||2017-09-04
|||bbrigham15@nature.com|306-80 CLEARVIEW HTS|TORONTO|M6M2A1||Canada|||||Organization|Autohome Inc.|2612.315861241616|52.24631722483232|en-CA|Online|1|Meal Trans|2016-09-20
|||bbyrcher1f@seattletimes.com|54 MARBURY CRES|NORTH YORK|M3A2G2||Canada|||||Organization|Ringcentral, Inc.|6798.1703173553415|135.96340634710683|en-CA|In Person|0||2017-06-07
|||ebednell25@dyndns.org|205-1200 YORK MILLS RD|NORTH YORK|M3A1X8||Canada|||||Individual||1047.1873005335522|20.943746010671045|en-CA|Online|0||2015-04-17
|||kcollopy1g@ucoz.com|4-2204 QUEEN STREET EAST|TORONTO|M4E1E7||Canada|||||Individual||491.7191757202259|9.834383514404518|fr-CA|In Person|1|Housing|2017-11-23
|||bnicklin16@a8.net|56 ECCLESFIELD DR|SCARBOROUGH|M1W3J6||Canada|||||Individual||8257.387863080721|165.14775726161443|en-CA|In Person|0||2016-01-06
|||ameneo2p@rambler.ru|35 D'ARCY STREET|TORONTO|M5T1J8||Canada|||||Organization|CBS Corporation|8814.451451998217|176.28902903996433|fr-CA|In Person|1|Sunday Drop In|2016-11-06
|||vtremelling17@mozilla.com|109-75 EMMETT AVE|TORONTO|M6M5A7||Canada|||||Organization|iShares S&P Global Timber & Forestry Index Fund|4365.37119421094|87.3074238842188|en-CA|Online|0||2017-09-28
|||lgrieger1z@privacy.gov.au|92 ROBBINS AVE|TORONTO|M4L1X3||Canada|||||Individual||5111.97301764335|102.23946035286701|fr-CA|In Person|0||2016-08-23
|||amcaughtry20@ifeng.com|143EIGHTHSTREET APT302|ETOBICOKE|M8V3C8||Canada|||||Organization|National Oilwell Varco, Inc.|2131.0960975570606|42.62192195114121|en-CA|In Person|1|Legal Clinic|2015-10-16
|||rcollisson2d@cargocollective.com|140 HIGH PARK AVE|TORONTO|M6P2S4||Canada|||||Organization|Foot Locker, Inc.|6211.168189910536|124.22336379821073|fr-CA|Online|0||2016-07-20
|||agriniove@china.com.cn|170 AVENUE RD 711|TORONTO|M5R0A4||Canada|||||Individual||5531.396453190463|110.62792906380926|en-CA|Online|1|Family Resource Centre|2017-04-10
|||kcollopy1g@ucoz.com|4-2204 QUEEN STREET EAST|TORONTO|M4E1E7||Canada|||||Organization|Gabelli NextShares Trust|964.4121217056689|19.28824243411338|en-CA|Online|0||2016-05-26
|||rcollisson2d@cargocollective.com|140 HIGH PARK AVE|TORONTO|M6P2S4||Canada|||||Organization|Attunity Ltd.|1235.8092098483705|24.71618419696741|en-CA|Online|1|Housing|2017-06-24
|||jwyllie22@patch.com|201-3303 DON MILLS RD|NORTH YORK TORONTO|M2J4T6||Canada|||||Individual||9934.802490451093|198.69604980902187|fr-CA|Online|0||2016-06-22
|||lwride27@amazon.co.jp|15-21 DENISON AVE|TORONTO|M5T2M6||Canada|||||Individual||4944.917072174872|98.89834144349744|fr-CA|In Person|1|Meal Trans|2016-10-03
|||bdoodney23@e-recht24.de|1713-240 SCARLETT RD|YORK|M6N4X4||Canada|||||Organization|Gibraltar Industries, Inc.|3462.9066198998753|69.25813239799751|en-CA|Online|1|Trans Youth Mentorship|2016-05-13
|||tthraves1w@shop-pro.jp|35 SHOREHAM DR APT   147|NORTH YORK|M3N1S5||Canada|||||Individual||2991.4005732008186|59.82801146401637|en-CA|Online|0||2016-10-14
|||shundy1y@dropbox.com|157 HARVIE AVE|TORONTO|M6E4K5||Canada|||||Organization|Chiasma, Inc.|6191.9495589156|123.83899117831201|en-CA|Online|1|Meal Trans|2017-01-20
|||ckeanp@huffingtonpost.com|101 THE HEIGHTS DR|NORTH YORK|M3C1Y3||Canada|||||Organization|Donegal Group, Inc.|6593.644419719238|131.87288839438474|fr-CA|In Person|0||2016-05-28
|||adarley19@skype.com|102-1075 ELLESMERE RD|TORONTO|M1P5C3||Canada|||||Individual||9161.336714760175|183.2267342952035|en-CA|In Person|0||2015-12-17
|||hjellard1n@soup.io|149 CORNELL AVE|SCARBOROUGH|M1N2Y5||Canada|||||Organization|ViaSat, Inc.|8962.094162104793|179.24188324209587|fr-CA|Online|1|Housing|2016-08-06
|||sgwynne13@google.nl|256 WESTMOUNT AV UNIT B|YORK|M6E3N1||Canada|||||Individual||7517.1626923877275|150.34325384775454|fr-CA|In Person|1|Meal Trans|2016-02-17
|||acowen1d@nationalgeographic.com|2464 WESTEN ROAD UNIT 111|TORONTO|M9N2A2||Canada|||||Organization|Nymox Pharmaceutical Corporation|7911.814341334332|158.23628682668664|fr-CA|In Person|1|Legal Clinic|2016-05-25
|||lverdey1k@japanpost.jp|50 SANDHURST CIR|SCARBOROUGH|M1S3N7||Canada|||||Organization|Dynavax Technologies Corporation|7080.830738348459|141.61661476696918|en-CA|Online|1|Family Resource Centre|2016-03-15
|||hjellard1n@soup.io|149 CORNELL AVE|SCARBOROUGH|M1N2Y5||Canada|||||Individual||4295.842708448111|85.91685416896222|en-CA|In Person|0||2016-02-03
|||kmonteaux1i@unicef.org|#827 - 255 RICHMOND STREET EAST|TORONTO|M5A4T7||Canada|||||Individual||3480.1272817493823|69.60254563498765|fr-CA|Online|1|Sunday Drop In|2015-04-10
|||ameneo2p@rambler.ru|35 D'ARCY STREET|TORONTO|M5T1J8||Canada|||||Organization|Attunity Ltd.|6704.42830907272|134.0885661814544|en-CA|Online|0||2017-06-14
|||bnicklin16@a8.net|56 ECCLESFIELD DR|SCARBOROUGH|M1W3J6||Canada|||||Individual||6494.400067573094|129.8880013514619|fr-CA|Online|0||2016-05-16
|||rcollisson2d@cargocollective.com|140 HIGH PARK AVE|TORONTO|M6P2S4||Canada|||||Individual||7362.165586812988|147.24331173625976|en-CA|In Person|0||2015-04-14
|||bdoodney23@e-recht24.de|1713-240 SCARLETT RD|YORK|M6N4X4||Canada|||||Organization|Banco Bilbao Viscaya Argentaria S.A.|6183.232822600689|123.66465645201379|en-CA|In Person|0||2015-09-11
|||phugnin0@chicagotribune.com|3-23 HARDING AVE|TORONTO|M6M3A3||Canada|||||Individual||4828.945854185023|96.57891708370046|fr-CA|Online|0||2015-12-13
|||npeltzs@mail.ru|129B PITT AVE|SCARBOROUGH|M1L2R7||Canada|||||Organization|Chiasma, Inc.|7491.271061858901|149.825421237178|en-CA|In Person|0||2016-02-20
|||snewburn10@people.com.cn|102 CRIMSON MILLWAY|TORONTO|M2L1T6||Canada|||||Organization|Prospect Capital Corporation|6150.24717409499|123.00494348189982|fr-CA|In Person|1|Legal Clinic|2016-12-23
|||jdigginson2l@msu.edu|3246 DUNDAS ST W|TORONTO|M6P2A3||Canada|||||Individual||8654.66067085581|173.0932134171162|en-CA|In Person|1|New Comer Settlement Services|2016-06-05
|||tthraves1w@shop-pro.jp|35 SHOREHAM DR APT   147|NORTH YORK|M3N1S5||Canada|||||Organization|Grupo Aeroportuario del Centro Norte S.A.B. de C.V.|6137.845209968688|122.75690419937376|en-CA|In Person|0||2017-07-28
|||jgettens1x@netvibes.com|960A THE QUEENSWAY|ETOBICOKE|M8Z1P5||Canada|||||Organization|Zosano Pharma Corporation|1990.6202344891628|39.81240468978326|en-CA|In Person|1|Family Resource Centre|2016-08-10
|||bralstony@rediff.com|501-20 SHALLMAR BLVD|TORONTO|M5N1J5||Canada|||||Organization|New Home Company Inc. (The)|8245.547498171434|164.9109499634287|en-CA|In Person|1|Meal Trans|2017-08-05
|||opowley1u@wordpress.org|308-800 EGLINTON AVE W|TORONTO|M5N1G1||Canada|||||Individual||3299.3726005024296|65.9874520100486|fr-CA|In Person|1|Legal Clinic|2017-02-04
|||cdaulby2@plala.or.jp|57 MERCEDES DR|ETOBICOKE|M9V4T4||Canada|||||Organization|SandRidge Mississippian Trust II|7397.16766159149|147.9433532318298|en-CA|In Person|1|New Comer Settlement Services|2017-03-04
|||dpierri1@ted.com|42 DATCHET ROAD|TORONTO|M3M1X6||Canada|||||Individual||8057.3625462951895|161.1472509259038|en-CA|In Person|1|Sunday Drop In|2016-01-12
|||daven28@google.com.hk|603-5444 YONGE ST|NORTH YORK|M2N6J4||Canada|||||Organization|CMS Energy Corporation|7519.584121934134|150.39168243868266|en-CA|In Person|0||2017-07-27
|||lwride27@amazon.co.jp|15-21 DENISON AVE|TORONTO|M5T2M6||Canada|||||Organization|Hunter Maritime Acquisition Corp.|1191.413930854724|23.82827861709448|fr-CA|Online|0||2017-09-15
|||dberrygun5@thetimes.co.uk|3 RAVEN ROAD|NORTH YORK|M6L2A5||Canada|||||Organization|Gibraltar Industries, Inc.|1402.9817517864385|28.05963503572877|en-CA|Online|0||2015-11-04
|||dberrygun5@thetimes.co.uk|3 RAVEN ROAD|NORTH YORK|M6L2A5||Canada|||||Organization|Tivity Health, Inc.|1120.303990128183|22.40607980256366|en-CA|In Person|1|Housing|2017-08-02
|||melph21@ibm.com|1B-3430 FINCH AVE E|SCARBOROUGH|M1W2R5||Canada|||||Organization|Royce Micro-Cap Trust, Inc.|6372.9812868121|127.459625736242|en-CA|Online|1|Legal Clinic|2015-07-07
|||cdaulby2@plala.or.jp|57 MERCEDES DR|ETOBICOKE|M9V4T4||Canada|||||Individual||299.23266447597143|5.984653289519429|fr-CA|In Person|1|Family Resource Centre|2017-09-28
|||snewburn10@people.com.cn|102 CRIMSON MILLWAY|TORONTO|M2L1T6||Canada|||||Organization|Nymox Pharmaceutical Corporation|3054.2021778762187|61.084043557524375|fr-CA|In Person|1|Trans Youth Mentorship|2016-04-08
|||sgwynne13@google.nl|256 WESTMOUNT AV UNIT B|YORK|M6E3N1||Canada|||||Individual||5577.294968349192|111.54589936698383|fr-CA|Online|1|New Comer Settlement Services|2017-04-24
|||wtimoney2n@netlog.com|211-1360 YORK MILLS RD|TORONTO|M3A2A2||Canada|||||Individual||8031.024959951601|160.62049919903203|en-CA|In Person|1|New Comer Settlement Services|2017-12-09
|||jdigginson2l@msu.edu|3246 DUNDAS ST W|TORONTO|M6P2A3||Canada|||||Organization|NIC Inc.|784.984492921046|15.699689858420921|fr-CA|Online|1|Legal Clinic|2016-09-06
|||mconford1a@reuters.com|308-7 CRESCENT PL|EAST YORK|M4C5L7||Canada|||||Organization|Hill-Rom Holdings Inc|1110.3684029988647|22.207368059977295|en-CA|In Person|0||2016-07-19
|||mwrintmore1c@illinois.edu|37 FAWNDALE CRES|SCARBOROUGH|M1W2X3||Canada|||||Individual||3020.659881737915|60.4131976347583|en-CA|In Person|0||2016-06-04
|||tsherewood1t@mac.com|1900-5140 YONGE ST C/O CANADA PROCESS ENGINEERING|TORONTO|M2N6L7||Canada|||||Organization|Fitbit, Inc.|3558.219773217958|71.16439546435916|fr-CA|In Person|0||2017-11-14
|||ahinckes12@princeton.edu|14 BRIDLINGTON ST|SCARBOROUGH|M1H2L5||Canada|||||Individual||5527.404745750901|110.54809491501803|en-CA|Online|0||2015-06-08
|||wtimoney2n@netlog.com|211-1360 YORK MILLS RD|TORONTO|M3A2A2||Canada|||||Organization|PacWest Bancorp|8082.724056641115|161.6544811328223|fr-CA|In Person|1|Meal Trans|2015-10-19
|||swindmill1h@twitter.com|3 ROCK FERN WAY|NORTH YORK|M2J4N1||Canada|||||Organization|Royce Micro-Cap Trust, Inc.|3445.6122722351683|68.91224544470337|en-CA|Online|0||2016-12-01
|||daven28@google.com.hk|603-5444 YONGE ST|NORTH YORK|M2N6J4||Canada|||||Organization|Blackstone GSO Long Short Credit Income Fund|1745.003778213477|34.90007556426954|fr-CA|In Person|0||2015-07-16
|||tledgeru@businessweek.com|524 QUEEN ST W BOX 52445|TORONTO|M5V2B5||Canada|||||Individual||1321.9747952385555|26.43949590477111|fr-CA|Online|1|Sunday Drop In|2016-04-28
|||mhriinchenkom@jimdo.com|55 SKYMARK DR #2704|NORTH YORK|M2H3N4||Canada|||||Individual||7394.092679225003|147.88185358450005|en-CA|In Person|1|New Comer Settlement Services|2016-07-12
|||aduddell8@nasa.gov|76 THIRD ST|ETOBICOKE|M8V2X9||Canada|||||Organization|Carriage Services, Inc.|8824.305471866186|176.48610943732373|en-CA|In Person|1|Family Resource Centre|2017-12-08
|||dstledger14@webnode.com|707-15 LA ROSE AVE|ETOBICOKE|M9P1A7||Canada|||||Organization|Dynavax Technologies Corporation|9777.64407350956|195.5528814701912|en-CA|In Person|1|Trans Youth Mentorship|2015-03-18
|||lwride27@amazon.co.jp|15-21 DENISON AVE|TORONTO|M5T2M6||Canada|||||Individual||7030.799302177543|140.61598604355086|en-CA|In Person|0||2016-02-28
|||adarley19@skype.com|102-1075 ELLESMERE RD|TORONTO|M1P5C3||Canada|||||Organization|Nuveen Credit Opportunities 2022 Target Term Fund|6060.861852304002|121.21723704608004|en-CA|In Person|1|Housing|2017-10-03
|||kcollopy1g@ucoz.com|4-2204 QUEEN STREET EAST|TORONTO|M4E1E7||Canada|||||Organization|Hill-Rom Holdings Inc|8495.67571263351|169.9135142526702|en-CA|Online|1|Trans Youth Mentorship|2016-01-19
|||mpohlinga@weibo.com|62 HARBOURVIEW CRES|ETOBICOKE|M8V4B1||Canada|||||Individual||4610.870340448766|92.21740680897533|en-CA|In Person|1|Legal Clinic|2015-03-16
|||bdoodney23@e-recht24.de|1713-240 SCARLETT RD|YORK|M6N4X4||Canada|||||Individual||4084.5900016702353|81.6918000334047|fr-CA|Online|1|Meal Trans|2015-08-07
|||kmonteaux1i@unicef.org|#827 - 255 RICHMOND STREET EAST|TORONTO|M5A4T7||Canada|||||Organization|Ringcentral, Inc.|4130.860422317129|82.61720844634257|fr-CA|In Person|0||2016-02-06
|||psabie1q@wired.com|60 SOUTHPORT ST #720|TORONTO|M6S3N4||Canada|||||Organization|Allstate Corporation (The)|6394.899966920375|127.8979993384075|fr-CA|In Person|0||2017-08-22
|||amoral1o@skyrock.com|35 TOBERMORY DRIVE 404|NORTH YORK|M3N2R6||Canada|||||Organization|Pitney Bowes Inc.|1476.418455972917|29.52836911945834|en-CA|Online|1|Sunday Drop In|2016-02-23
|||slisamore26@canalblog.com|811-24 LEITH HILL RD|TORONTO|M2J1Z3||Canada|||||Organization|Pitney Bowes Inc.|7698.679278265571|153.97358556531142|en-CA|In Person|1|New Comer Settlement Services|2015-10-24
|||sbrockettt@nasa.gov|627 QUEENS QUAY WEST|TORONTO|M5V3G3||Canada|||||Individual||8272.875410031249|165.45750820062497|fr-CA|In Person|0||2015-07-11
|||tthraves1w@shop-pro.jp|35 SHOREHAM DR APT   147|NORTH YORK|M3N1S5||Canada|||||Organization|CMS Energy Corporation|6752.543466558572|135.05086933117144|en-CA|Online|0||2016-08-16
|||lwride27@amazon.co.jp|15-21 DENISON AVE|TORONTO|M5T2M6||Canada|||||Individual||5113.403895848262|102.26807791696525|fr-CA|In Person|1|Legal Clinic|2016-09-11
|||jmonginh@arizona.edu|103 BECCA HALL TRAIL|TORONTO|M1V2T7||Canada|||||Individual||8234.531049502983|164.69062099005964|en-CA|Online|1|Legal Clinic|2015-03-06
|||bnicklin16@a8.net|56 ECCLESFIELD DR|SCARBOROUGH|M1W3J6||Canada|||||Organization|Innoviva, Inc.|532.3919689266287|10.647839378532574|en-CA|Online|1|Sunday Drop In|2017-06-03
|||cwaitono@e-recht24.de|12 MORAY PLACE|SCARBOROUGH|M1R2E2||Canada|||||Organization|First Trust Multi Cap Value AlphaDEX Fund|7663.290351284868|153.26580702569737|fr-CA|In Person|1|Family Resource Centre|2015-10-05
|||phugnin0@chicagotribune.com|3-23 HARDING AVE|TORONTO|M6M3A3||Canada|||||Individual||2698.922418844032|53.97844837688064|fr-CA|Online|1|Meal Trans|2015-01-06
|||dstledger14@webnode.com|707-15 LA ROSE AVE|ETOBICOKE|M9P1A7||Canada|||||Organization|PowerShares KBW Bank Portfolio|9542.793339356327|190.85586678712656|fr-CA|In Person|1|Trans Youth Mentorship|2017-05-11
|||lgrieger1z@privacy.gov.au|92 ROBBINS AVE|TORONTO|M4L1X3||Canada|||||Organization|Anworth Mortgage Asset  Corporation|2006.320512429159|40.12641024858318|fr-CA|In Person|1|Meal Trans|2017-09-18
|||bralstony@rediff.com|501-20 SHALLMAR BLVD|TORONTO|M5N1J5||Canada|||||Organization|Suncor Energy  Inc.|6475.935403565291|129.51870807130584|en-CA|Online|0||2015-12-24
|||lgrieger1z@privacy.gov.au|92 ROBBINS AVE|TORONTO|M4L1X3||Canada|||||Organization|Atossa Genetics Inc.|5581.892405639876|111.63784811279753|en-CA|In Person|0||2016-11-04
|||pfromont2i@jiathis.com|14 BRADWORTHY CRT|SCARBOROUGH|M1B2S7||Canada|||||Individual||974.609740955369|19.492194819107382|en-CA|In Person|0||2015-12-18
|||jdigginson2l@msu.edu|3246 DUNDAS ST W|TORONTO|M6P2A3||Canada|||||Organization|Latin American Discovery Fund, Inc. (The)|3189.780159610662|63.79560319221324|fr-CA|Online|0||2017-11-14
|||opowley1u@wordpress.org|308-800 EGLINTON AVE W|TORONTO|M5N1G1||Canada|||||Individual||4412.37768445659|88.2475536891318|en-CA|Online|1|New Comer Settlement Services|2017-06-14
|||dstledger14@webnode.com|707-15 LA ROSE AVE|ETOBICOKE|M9P1A7||Canada|||||Individual||380.8372473196881|7.616744946393762|fr-CA|In Person|1|Sunday Drop In|2017-11-22
|||dpierri1@ted.com|42 DATCHET ROAD|TORONTO|M3M1X6||Canada|||||Individual||4670.868887051304|93.41737774102609|fr-CA|Online|1|Sunday Drop In|2015-06-13
|||wthornham1v@baidu.com|192 SHAVER AVE N|ETOBICOKE|M9B4P1||Canada|||||Individual||9093.041661838924|181.8608332367785|en-CA|Online|0||2017-12-28
|||slisamore26@canalblog.com|811-24 LEITH HILL RD|TORONTO|M2J1Z3||Canada|||||Organization|IAC/InterActiveCorp|106.71501305150524|2.1343002610301047|fr-CA|Online|0||2015-02-20
|||dleebeter1p@ycombinator.com|98 BALTRAY CRES|NORTH YORK|M3A2H4||Canada|||||Organization|SS&C Technologies Holdings, Inc.|4822.429983821288|96.44859967642577|fr-CA|In Person|1|Housing|2015-11-23
|||msewilli@qq.com|5 CHALET RD|NORTH YORK|M2J3V3||Canada|||||Organization|KBS Fashion Group Limited|1511.1014421913403|30.222028843826806|en-CA|Online|0||2016-05-28
|||rcollisson2d@cargocollective.com|140 HIGH PARK AVE|TORONTO|M6P2S4||Canada|||||Organization|Healthcare Realty Trust Incorporated|1693.8345713940662|33.876691427881326|en-CA|Online|1|Housing|2017-05-22
|||rgritland2q@ucla.edu|195 BANBURY RD|NORTH YORK|M3B3C6||Canada|||||Individual||8896.908412560873|177.93816825121746|en-CA|Online|1|Family Resource Centre|2017-10-24
|||cwellesley2o@facebook.com|23 HOLBROOKE AVE|ETOBICOKE|M8Y3B1||Canada|||||Organization|Capital Trust, Inc.|1512.0554522718023|30.241109045436048|fr-CA|Online|1|New Comer Settlement Services|2015-05-12
|||cdaulby2@plala.or.jp|57 MERCEDES DR|ETOBICOKE|M9V4T4||Canada|||||Organization|Allstate Corporation (The)|246.19772896928052|4.923954579385611|fr-CA|Online|1|Sunday Drop In|2017-12-10
|||sgwynne13@google.nl|256 WESTMOUNT AV UNIT B|YORK|M6E3N1||Canada|||||Organization|Atossa Genetics Inc.|3171.9295457629|63.438590915258004|en-CA|In Person|0||2015-11-16
